"STATION","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11"
"US1NYTM0023","2020-05-13",,,,,,,,,,,,,,,,,,,,
"US1NYTM0023","2020-05-14",,,,,,,,,,,,,,,,,,,,
"US1NYTM0023","2020-05-15",,,,,,,,,,,,,,,,,,,,
"US1NYTM0023","2020-05-16",,,,,,,,,,,,,,,,,,,,
"US1NYTM0023","2020-05-17",,,,,,,,,,,,,,,,,,,,
"USW00014732","2020-01-01","15.88",,,"42","35",,"  290","  270","23.0","32.0",,,,,,,,,,
"USW00014732","2020-01-02","8.05",,"40","49","34",,"  230","  220","16.1","23.0",,,,,,,,,,
"USW00014732","2020-01-03","4.70",,"47","49","45",,"  230","  230","12.1","16.1","    1",,,,,,,"    1",,
"USW00014732","2020-01-04","8.50",,"47","50","41",,"  320","  330","25.9","32.0","    1","    1",,,,,,,,
"USW00014732","2020-01-05","20.13",,"40","41","36",,"  310","  320","36.9","49.0",,,,,,,,,,
"USW00014732","2020-01-06","12.75",,"37","44","32",,"  270","  270","25.1","33.1","    1",,,,,,,,,
"USW00014732","2020-01-07","8.72",,"41","44","35",,"  260","  250","23.9","32.0",,,,,,,,,,
"USW00014732","2020-01-08","17.90",,"36","43","28",,"  320","  310","36.0","45.0",,,,,,,,,,
"USW00014732","2020-01-09","10.96",,"29","34","24",,"  310","  310","29.1","40.0",,,,,,,,,,
"USW00014732","2020-01-10","9.40",,"40","53","33",,"  220","  230","17.0","23.0",,,,,,,,,,
"USW00014732","2020-01-11","10.29",,"55","66","48",,"  190","  200","21.0","32.0",,,,,,,,,,
"USW00014732","2020-01-12","16.33",,"60","67","44",,"  260","  250","30.0","38.9","    1",,,,,,,"    1",,
"USW00014732","2020-01-13","8.95",,"43","45","37",,"   40","   60","15.0","21.9","    1",,,,,,,"    1",,
"USW00014732","2020-01-14","6.71",,"41","44","39",,"   60","   60","15.0","19.9","    1",,,,,,,"    1",,
"USW00014732","2020-01-15","8.50",,"44","50","42",,"  330","  280","17.0","25.9","    1",,,,,,,"    1",,
"USW00014732","2020-01-16","21.03",,"45","50","34",,"  320","  310","38.9","52.1","    1",,,,,,,"    1",,
"USW00014732","2020-01-17","19.24",,"29","34","21",,"  320","  320","38.0","47.0",,,,,,,,,,
"USW00014732","2020-01-18","8.72",,"24","37","20",,"  220","  220","19.9","25.9","    1","    1",,"    1",,,,"    1",,
"USW00014732","2020-01-19","16.78",,"39","43","28",,"  320","  320","32.0","40.0",,,,,,,,,,
"USW00014732","2020-01-20","17.22",,"27","32","21",,"  320","  320","32.0","38.9",,,,,,,,,,
"USW00014732","2020-01-21","9.17",,"26","33","21",,"  330","  320","18.1","21.9",,,,,,,,,,
"USW00014732","2020-01-22","3.36",,"31","39","26",,"  190","  360","8.1","10.1",,,,,,,,,,
"USW00014732","2020-01-23","4.25",,"38","46","30",,"  190","  190","10.1","13.0",,,,,,,,,,
"USW00014732","2020-01-24","7.16",,"41","46","33",,"  100","   60","14.1","19.0",,,,,,,,"    1",,
"USW00014732","2020-01-25","14.99",,"41","52","38",,"  130","  130","30.0","38.0","    1",,,,,,,,,
"USW00014732","2020-01-26","12.53",,"43","46","39",,"  270","  270","17.0","21.9",,,,,,,,,,
"USW00014732","2020-01-27","13.65",,"40","45","38",,"  300","  320","21.0","28.0",,,,,,,,,,
"USW00014732","2020-01-28","16.11",,"40","42","37",,"  300","  310","23.0","28.0",,,,,,,,,,
"USW00014732","2020-01-29","12.08",,"36","40","31",,"  320","  340","19.9","25.9",,,,,,,,,,
"USW00014732","2020-01-30","8.05",,"31","35","25",,"  360","   20","16.1","19.9",,,,,,,,,,
"USW00014732","2020-01-31","6.49",,"36","42","33",,"   50","   60","10.1","16.1",,,,,,,,,,
"USW00014732","2020-02-01","4.70",,"39","42","37",,"  310","   60","8.9","11.0","    1",,,,,,,"    1",,
"USW00014732","2020-02-02","8.72",,"39","43","35",,"  270","  230","19.9","23.9","    1",,,,,,,,,
"USW00014732","2020-02-03","8.72",,"44","56","37",,"  290","  290","18.1","25.1",,,,,,,,,,
"USW00014732","2020-02-04","5.37",,"46","58","39",,"   50","   40","16.1","19.0",,,,,,,,,,
"USW00014732","2020-02-05","10.29",,"44","53","38",,"   10","   10","18.1","25.1",,,,,,,,,,
"USW00014732","2020-02-06","11.18",,"38","41","35",,"   40","   40","19.9","25.1","    1",,,,,,,,,
"USW00014732","2020-02-07","18.12",,"40","58","33",,"  270","  250","38.9","52.1","    1","    1",,,,,,,,
"USW00014732","2020-02-08","14.09",,"34","40","30",,"  290","  280","28.0","36.9",,,,,,,,,,
"USW00014732","2020-02-09","10.51",,"35","42","30",,"   40","   60","16.1","23.0",,,,,,,,,,
"USW00014732","2020-02-10","9.40",,"43","47","42",,"  220","  220","18.1","25.1","    1",,,,,,,,,
"USW00014732","2020-02-11","8.72",,"44","48","42",,"  310","  320","21.0","25.9","    1","    1",,,,,,,,
"USW00014732","2020-02-12","13.20",,"42","45","37",,"  320","  210","25.1","35.1",,,,,,,,,,
"USW00014732","2020-02-13","8.28",,"39","44","36",,"  300","  300","25.1","34.0","    1",,,,,,,,,
"USW00014732","2020-02-14","17.45",,"35","40","19",,"  320","  320","30.0","38.0",,,,,,,,,,
"USW00014732","2020-02-15","9.62",,"22","30","15",,"  170","  220","18.1","25.1",,,,,,,,,,
"USW00014732","2020-02-16","6.49",,"34","44","29",,"  210","  220","16.1","21.0",,,,,,,,,,
"USW00014732","2020-02-17","7.16",,"43","51","38",,"   60","   60","17.0","19.9",,,,,,,,,,
"USW00014732","2020-02-18","9.84",,"41","47","37",,"   40","  100","17.0","21.9","    1",,,,,,,,,
"USW00014732","2020-02-19","14.32",,"44","48","33",,"  320","  310","25.1","31.1","    1",,,,,,,,,
"USW00014732","2020-02-20","13.42",,"33","35","27",,"  310","  320","21.0","25.9",,,,,,,,,,
"USW00014732","2020-02-21","10.07",,"28","36","21",,"  340","  340","21.9","25.9",,,,,,,,,,
"USW00014732","2020-02-22","10.07",,"38","50","32",,"  260","  260","18.1","25.9",,,,,,,,,,
"USW00014732","2020-02-23","7.83",,"47","56","36",,"  240","  230","17.0","21.9",,,,,,,,,,
"USW00014732","2020-02-24","7.16",,"49","61","41",,"  190","  180","15.0","18.1",,,,,,,,,,
"USW00014732","2020-02-25","6.71",,"49","51","44",,"   60","   60","12.1","18.1","    1",,,,,,,,,
"USW00014732","2020-02-26","9.40",,"45","49","42",,"   90","   90","19.9","23.9","    1",,,,,,,"    1",,
"USW00014732","2020-02-27","22.82",,"43","45","32",,"  270","  280","36.9","48.1","    1",,,,,,,,,
"USW00014732","2020-02-28","18.57",,"35","42","30",,"  260","  250","30.0","38.9",,,,,,,,,,
"USW00014732","2020-02-29","16.33",,"34","36","27",,"  310","  290","30.0","35.1",,,,,,,,,,
"USW00014732","2020-03-01","13.42",,"32","44","26",,"  300","  310","23.9","30.0",,,,,,,,,,
"USW00014732","2020-03-02","10.29",,"45","56","38",,"  180","  190","18.1","25.9",,,,,,,,,,
"USW00014732","2020-03-03","9.62",,"53","59","49",,"  300","  300","32.0","38.9","    1",,,,,,,"    1",,
"USW00014732","2020-03-04","18.34",,"51","57","46",,"  290","  260","33.1","47.0",,,,,,,,,,
"USW00014732","2020-03-05","12.97",,"46","52","40",,"  320","  320","25.1","32.0",,,,,,,,,,
"USW00014732","2020-03-06","12.53",,"42","45","38",,"   50","   50","23.9","29.1",,,,,,,,,,
"USW00014732","2020-03-07","14.54",,"41","47","36",,"  340","  360","28.0","36.0",,,,,,,,,,
"USW00014732","2020-03-08","10.07",,"45","60","37",,"  250","  240","18.1","23.9",,,,,,,,,,
"USW00014732","2020-03-09","11.18",,"58","72","46",,"  240","  230","19.9","25.1",,,,,,,,,,
"USW00014732","2020-03-10","13.20",,"61","67","55",,"  330","  250","25.9","36.9",,,,,,,,,,
"USW00014732","2020-03-11","8.50",,"53","56","44",,"  320","  310","25.9","32.0",,,,,,,,,,
"USW00014732","2020-03-12","9.17",,"46","50","41",,"   90","   50","15.0","21.9","    1",,,,,,,,,
"USW00014732","2020-03-13","16.11",,"53","70","43",,"  290","  290","32.0","42.1","    1",,,,,,,"    1",,
"USW00014732","2020-03-14","14.32",,"51","55","44",,"  310","  290","33.1","42.1",,,,,,,,,,
"USW00014732","2020-03-15","9.40",,"47","54","41",,"  350","  350","18.1","21.9",,,,,,,,,,
"USW00014732","2020-03-16","13.87",,"40","43","33",,"   60","   50","21.0","25.1",,,,,,,,,,
"USW00014732","2020-03-17","8.72",,"45","55","42",,"  320","  310","19.9","25.1","    1",,,,,,,,,
"USW00014732","2020-03-18","9.62",,"49","53","44",,"  190","  170","17.0","21.0",,,,,,,,,,
"USW00014732","2020-03-19","9.62",,"46","52","42",,"   40","   50","23.9","28.0","    1",,,,,,,,,
"USW00014732","2020-03-20","10.96",,"55","78","47",,"  270","  270","25.1","36.0","    1",,,,,,,"    1",,
"USW00014732","2020-03-21","13.20",,"54","65","41",,"  330","  320","25.1","33.1",,,,,,,,,,
"USW00014732","2020-03-22","13.42",,"40","44","34",,"   50","   50","21.0","25.1",,,,,,,,,,
"USW00014732","2020-03-23","14.54",,"39","42","37",,"  100","   30","21.0","27.1","    1",,,"    1",,,,"    1",,
"USW00014732","2020-03-24","10.29",,"43","54","37",,"  350","   20","19.9","23.9",,,,,,,,,,
"USW00014732","2020-03-25","15.66",,"44","45","41",,"   50","   50","25.9","33.1",,,,,,,,,,
"USW00014732","2020-03-26","8.50",,"46","59","39",,"  190","  170","19.9","25.9",,,,,,,,,,
"USW00014732","2020-03-27","6.26",,"56","68","50",,"   20","   30","16.1","21.0",,,,,,,,,,
"USW00014732","2020-03-28","11.18",,"49","51","45",,"   50","   60","23.0","28.0","    1",,,,,,,,,
"USW00014732","2020-03-29","18.34",,"45","48","45",,"   50","   50","25.9","32.0","    1",,,,,,,,,
"USW00014732","2020-03-30","7.61",,"46","50","42",,"   70","   70","15.0","21.0","    1",,,,,,,,,
"USW00014732","2020-03-31","9.17",,"45","49","41",,"   60","   70","16.1","19.0","    1",,,,,,,,,
"USW00014732","2020-04-01","12.53",,"45","55","38",,"   40","  360","21.9","28.0",,,,,,,,,,
"USW00014732","2020-04-02","19.69",,"49","58","40",,"  330","  320","32.0","42.1",,,,,,,,,,
"USW00014732","2020-04-03","18.57",,"50","52","46",,"  330","  320","28.0","38.0",,,,,,,,,,
"USW00014732","2020-04-04","8.95",,"52","60","46",,"   50","   50","17.0","21.9","    1",,,,,,,"    1",,
"USW00014732","2020-04-05","6.26",,"52","64","47",,"  170","  180","15.0","19.0",,,,,,,,,,
"USW00014732","2020-04-06","8.95",,"55","66","48",,"  310","  300","17.0","25.1","    1",,,,,,,,,
"USW00014732","2020-04-07","8.95",,"58","66","53",,"  170","  170","21.9","27.1",,,,,,,,,,
"USW00014732","2020-04-08","6.93",,"55","63","49",,"  180","  180","18.1","21.0","    1",,,,,,,,,
"USW00014732","2020-04-09","14.76",,"52","58","44",,"  300","  310","44.1","57.0","    1",,"    1",,,,,,,
"USW00014732","2020-04-10","21.92",,"45","49","39",,"  290","  300","36.9","45.0",,,,,,,,,,
"USW00014732","2020-04-11","13.65",,"46","56","40",,"  260","  270","23.9","33.1",,,,,,,,,,
"USW00014732","2020-04-12","10.51",,"53","62","43",,"  170","  180","21.9","27.1",,,,,,,,,,
"USW00014732","2020-04-13","19.01",,"57","69","53",,"  160","  190","40.0","50.1","    1",,,,,,,,,
"USW00014732","2020-04-14","12.53",,"56","60","48",,"  310","  320","25.1","31.1",,,,,,,,,,
"USW00014732","2020-04-15","12.53",,"49","53","43",,"  310","  320","23.0","28.0",,,,,,,,,,
"USW00014732","2020-04-16","18.57",,"47","49","40",,"  300","  300","28.0","36.0",,,,,,,,,,
"USW00014732","2020-04-17","10.96",,"44","51","39",,"  220","  220","21.9","32.0","    1",,,,,,,,,
"USW00014732","2020-04-18","10.51",,"44","47","42",,"  340","  330","21.0","25.9","    1",,,,,,,,,
"USW00014732","2020-04-19","12.30",,"50","63","42",,"  220","  240","23.9","32.0",,,,,,,,,,
"USW00014732","2020-04-20","7.16",,"54","57","49",,"   50","   30","17.0","19.9",,,,,,,,,,
"USW00014732","2020-04-21","15.43",,"52","60","41",,"  290","  300","35.1","52.1",,,"    1",,,,,,,
"USW00014732","2020-04-22","18.12",,"44","51","38",,"  310","  310","31.1","38.9",,,,,,,,,,
"USW00014732","2020-04-23","7.83",,"45","50","41",,"  310","  310","18.1","23.9",,,,"    1",,,,,,
"USW00014732","2020-04-24","12.08",,"47","50","43",,"   50","   50","23.9","29.1","    1",,,,,,,"    1",,
"USW00014732","2020-04-25","5.82",,"52","64","43",,"  160","  170","18.1","23.9",,,,,,,,,,
"USW00014732","2020-04-26","15.88",,"49","50","43",,"   60","   60","33.1","40.9","    1",,,,,,,"    1",,
"USW00014732","2020-04-27","14.32",,"45","49","40",,"   10","   10","23.9","29.1",,,,,,,,,,
"USW00014732","2020-04-28","8.95",,"51","66","43",,"  320","  320","17.0","21.9",,,,,,,,,,
"USW00014732","2020-04-29","12.53",,"51","57","46",,"  100","  120","21.9","28.0",,,,,,,,,,
"USW00014732","2020-04-30","18.79",,"55","63","49",,"  140","  150","32.0","52.1","    1",,,,,,,,,
"USW00014732","2020-05-01","9.17",,"58","66","55",,"  320","  320","23.9","32.0","    1",,,,,,,,,
"USW00014732","2020-05-02","11.41",,"62","73","53",,"  320","  340","21.0","28.0",,,,,,,,,,
"USW00014732","2020-05-03","9.84",,"67","81","55",,"  290","  280","17.0","23.0",,,,,,,,,,
"USW00014732","2020-05-04","15.21",,"67","72","51",,"  330","  320","32.0","42.9",,,,,,,,"    1",,
"USW00014732","2020-05-05","10.51",,"54","64","47",,"  300","  300","21.0","29.1",,,,,,,,,,
"USW00014732","2020-05-06","10.07",,"52","52","47",,"   40","   50","21.0","25.1",,,,,,,,"    1",,
"USW00014732","2020-05-07","10.74",,"55","67","49",,"  290","  290","25.9","33.1",,,,,,,,,,
"USW00014732","2020-05-08","8.95",,"53","58","38",,"  320","  320","33.1","40.0","    1",,,,,,,,,
"USW00014732","2020-05-09","21.47",,"42","49","36",,"  300","  290","33.1","46.1","    1",,,,,,,,,
"USW00014732","2020-05-10","15.66",,"50","65","41",,"  260","  240","25.1","34.0",,,,,,,,,,
"USW00014732","2020-05-11","12.75",,"56","61","46",,"  270","  270","38.0","50.1",,,,,,,,,,
"USW00014732","2020-05-12","17.22",,"51","60","45",,"  310","  320","29.1","36.0",,,,,,,,,,
"USW00014732","2020-05-13","10.29",,"52","64","43",,"  310","  260","19.9","25.9",,,,,,,,,,
"USW00014732","2020-05-14","8.95",,"57","65","48",,"  180","  180","19.9","25.1",,,,,,,,,,
"USW00014732","2020-05-15","11.41",,"71","86","58",,"  230","  220","23.0","30.0",,,,,,,,,,
"USW00014732","2020-05-16","10.74",,"74","77","59",,"  140","  260","19.9","27.1",,,,,,,,,,
"USW00014732","2020-05-17","9.40"," 1331",,"68","55",,"  190","  180","16.1","21.0",,,,,,,,,,
"USW00014733","2020-01-01","14.99",,,"35","29",,"  250","  230","25.1","34.0",,,,,,,,"    1",,
"USW00014733","2020-01-02","14.32",,"38","47","31",,"  210","  210","23.0","30.0",,,,,,,,,,
"USW00014733","2020-01-03","7.61",,"45","47","40",,"  210","  210","16.1","23.0","    1",,,,,,,,,
"USW00014733","2020-01-04","8.72",,"37","40","32",,"  280","  270","18.1","25.9","    1",,,,,,,,,
"USW00014733","2020-01-05","11.41",,"33","34","30",,"  270","  260","18.1","25.1","    1",,,,,,,"    1",,
"USW00014733","2020-01-06","18.12",,"34","38","31",,"  240","  240","35.1","45.0","    1",,,,,,,,,
"USW00014733","2020-01-07","8.05",,"34","37","29",,"  240","  260","25.1","32.0","    1",,,,,,,,,
"USW00014733","2020-01-08","15.43",,"30","35","20",,"  280","  290","25.1","34.0","    1",,,,,,,,"    1",
"USW00014733","2020-01-09","9.17",,"22","44","16",,"  190","  200","25.1","36.0",,,,,,,,,,
"USW00014733","2020-01-10","13.42",,"43","51","41",,"  200","  200","25.1","34.0","    1",,,,,,,,,
"USW00014733","2020-01-11","15.88",,"55","67","40",,"  190","  190","36.9","49.0","    1",,,,,,,,,
"USW00014733","2020-01-12","13.87",,"36","50","29",,"  250","  260","52.1","69.1","    1",,"    1",,,,,,,
"USW00014733","2020-01-13","6.93",,"34","41","30",,"  260","  270","16.1","21.9","    1",,,,,"    1",,"    1",,
"USW00014733","2020-01-14","10.96",,"39","51","33",,"  240","  250","25.9","32.0",,,,,,,,,,
"USW00014733","2020-01-15","8.50",,"39","42","36",,"  260","  260","18.1","23.9",,,,,,,,,,
"USW00014733","2020-01-16","15.43",,"35","39","20",,"  320","  330","25.9","36.0","    1",,,,"    1",,,"    1",,
"USW00014733","2020-01-17","6.93",,"18","20","14",,"  340","  330","21.9","30.0",,,,,,,,,,
"USW00014733","2020-01-18","14.99",,"23","41","16",,"  240","  250","36.0","51.0","    1",,,,,"    1",,,,
"USW00014733","2020-01-19","14.99",,"31","35","16",,"  240","  230","30.0","38.9","    1",,,,,,,,"    1",
"USW00014733","2020-01-20","6.93",,"17","22","11",,"  320","  260","13.0","16.1","    1",,,,,,,,,
"USW00014733","2020-01-21","11.41",,"23","30","18",,"  240","  250","23.9","31.1",,,,,,,,,,
"USW00014733","2020-01-22","12.75",,"27","32","22",,"  220","  220","21.9","28.0",,,,,,,,,,
"USW00014733","2020-01-23","3.80",,"31","43","22",,"   50","   50","10.1","11.0",,,,,,,,,,
"USW00014733","2020-01-24","7.61",,"38","50","32",,"  110","  120","18.1","25.1",,,,,,,,,,
"USW00014733","2020-01-25","10.96",,"41","44","35",,"  120","  120","23.0","30.0",,,,,,,,,,
"USW00014733","2020-01-26","17.45",,"35","36","33",,"  240","  230","28.0","38.0","    1",,,,,,,,,
"USW00014733","2020-01-27","10.74",,"34","35","32",,"  250","  240","18.1","25.9","    1",,,,,,,,,
"USW00014733","2020-01-28","9.40",,"33","34","31",,"  260","  260","15.0","19.0",,,,,,,,,,
"USW00014733","2020-01-29","5.59",,"29","31","20",,"  360","  350","15.0","19.0",,,,,,,,,,
"USW00014733","2020-01-30","4.92",,"23","32","17",,"  100","   90","10.1","13.0",,,,,,,,,,
"USW00014733","2020-01-31","1.79",,"29","34","26",,"   60","  220","6.9","8.9",,,,,,,,,,
"USW00014733","2020-02-01","4.47",,"31","33","30",,"  200","  190","8.9","12.1","    1",,,,,,,"    1",,
"USW00014733","2020-02-02","9.17",,"33","36","31",,"  250","  210","15.0","19.9","    1",,,,,,,,,
"USW00014733","2020-02-03","10.51",,"39","45","36",,"  250","  240","19.9","25.1","    1",,,,,,,,,
"USW00014733","2020-02-04","7.38",,"36","37","31",,"  310","  310","15.0","21.0",,,,,,,,,,
"USW00014733","2020-02-05","9.84",,"29","31","25",,"  340","  330","17.0","21.9","    1",,,,,,,,,
"USW00014733","2020-02-06","12.30",,"27","30","24",,"   40","   50","21.0","23.0","    1",,,"    1",,"    1",,,,
"USW00014733","2020-02-07","11.41",,"26","26","20",,"  290","  330","18.1","23.9","    1",,,"    1",,"    1",,,,
"USW00014733","2020-02-08","6.26",,"20","22","14",,"  260","  260","13.0","15.0",,,,,,,,,,
"USW00014733","2020-02-09","7.83",,"26","36","19",,"  200","  190","21.0","28.0","    1",,,,,,,,,
"USW00014733","2020-02-10","8.05",,"36","39","31",,"  200","  210","23.0","29.1","    1",,,,,,,,,
"USW00014733","2020-02-11","10.96",,"33","35","32",,"  240","  230","23.9","30.0","    1",,,,,,,,,
"USW00014733","2020-02-12","8.95",,"32","36","27",,"  220","  210","21.9","28.0","    1",,,,,,,,,
"USW00014733","2020-02-13","9.62",,"32","33","15",,"  340","  340","18.1","21.9","    1",,,,,,,,,
"USW00014733","2020-02-14","7.38",,"12","15","2",,"  340","  330","18.1","21.9",,,,,,,,,,
"USW00014733","2020-02-15","13.65",,"15","37","5",,"  230","  240","33.1","44.1",,,,,,,,,,
"USW00014733","2020-02-16","14.32",,"35","36","31",,"  240","  240","31.1","42.1",,,,,,,,,,
"USW00014733","2020-02-17","7.38",,"31","36","28",,"   70","   70","14.1","18.1",,,,,,,,,,
"USW00014733","2020-02-18","15.66",,"36","44","31",,"  240","  240","30.0","40.0","    1",,,,,,,,,
"USW00014733","2020-02-19","13.87",,"31","34","22",,"  250","  280","23.0","33.1",,,,,,,,,,
"USW00014733","2020-02-20","9.62",,"23","26","18",,"  300","  320","17.0","21.9",,,,,,,,,,
"USW00014733","2020-02-21","17.90",,"23","32","17",,"  230","  230","31.1","42.1",,,,,,,,,,
"USW00014733","2020-02-22","19.24",,"33","39","31",,"  230","  240","32.0","44.1",,,,,,,,,,
"USW00014733","2020-02-23","11.86",,"40","47","30",,"  240","  240","25.1","34.0",,,,,,,,,,
"USW00014733","2020-02-24","10.74",,"42","47","37",,"  240","  220","21.9","29.1",,,,,,,,,,
"USW00014733","2020-02-25","10.07",,"38","40","35",,"   60","   40","16.1","21.0","    1",,,,,,,,,
"USW00014733","2020-02-26","9.84",,"35","36","33",,"   60","   60","17.0","19.9","    1",,,,,,,,,
"USW00014733","2020-02-27","24.61",,"27","33","23",,"  260","  250","36.0","50.1","    1",,,,,,,"    1","    1",
"USW00014733","2020-02-28","22.82",,"23","25","21",,"  250","  260","33.1","46.1","    1",,,,,,,"    1",,
"USW00014733","2020-02-29","10.96",,"20","24","14",,"  260","  260","21.9","27.1","    1",,,,,,,,,
"USW00014733","2020-03-01","7.83",,"26","42","13",,"  190","  190","19.9","23.0",,,,,,,,,,
"USW00014733","2020-03-02","14.09",,"44","49","40",,"  210","  200","21.0","29.1","    1","    1",,,,,,,,
"USW00014733","2020-03-03","9.62",,"44","53","37",,"  300","  300","23.9","29.1","    1","    1",,,,,,,,
"USW00014733","2020-03-04","15.21",,"37","39","33",,"  240","  250","28.0","36.0",,,,,,,,,,
"USW00014733","2020-03-05","7.16",,"36","45","31",,"  220","  210","15.0","19.9",,,,,,,,,,
"USW00014733","2020-03-06","8.05",,"34","37","31",,"   20","  360","17.0","23.0","    1",,,,,,,,,
"USW00014733","2020-03-07","9.62",,"30","34","24",,"  230","  220","18.1","23.9",,,,,,,,"    1",,
"USW00014733","2020-03-08","15.21",,"40","53","28",,"  240","  250","29.1","38.0",,,,,,,,,,
"USW00014733","2020-03-09","16.11",,"53","61","48",,"  240","  230","31.1","44.1",,,,,,,,,,
"USW00014733","2020-03-10","15.21",,"51","60","33",,"  210","  210","31.1","47.0","    1",,,,,,,,,
"USW00014733","2020-03-11","6.71",,"36","45","29",,"   70","   70","16.1","19.9","    1","    1",,,,,,,,
"USW00014733","2020-03-12","5.14",,"42","55","36",,"  180","  180","17.0","23.0",,,,,,,,,,
"USW00014733","2020-03-13","19.69",,"47","55","37",,"  240","  230","35.1","47.0","    1",,,,,,,,,
"USW00014733","2020-03-14","8.50",,"35","37","31",,"  270","  270","18.1","25.9",,,,,,,,,,
"USW00014733","2020-03-15","8.28",,"34","39","26",,"   50","   40","17.0","21.9",,,,,,,,,,
"USW00014733","2020-03-16","6.71",,"35","53","25",,"  230","  210","23.0","28.0",,,,,,,,,,
"USW00014733","2020-03-17","13.42",,"41","43","36",,"  240","  240","25.1","31.1","    1",,,,,,,,,
"USW00014733","2020-03-18","8.50",,"39","51","30",,"   60","   60","15.0","19.0",,,,,,,,,,
"USW00014733","2020-03-19","6.26",,"44","56","36",,"   30","   40","15.0","17.0","    1",,,,,,,,,
"USW00014733","2020-03-20","19.24",,"57","66","30",,"  240","  230","38.9","55.9","    1",,,,,,,,,
"USW00014733","2020-03-21","7.83",,"30","34","24",,"  310","  300","18.1","23.9",,,,,,,,,,
"USW00014733","2020-03-22","10.74",,"29","40","22",,"   60","   90","19.9","23.9",,,,,,,,,,
"USW00014733","2020-03-23","7.61",,"38","43","35",,"  170","  170","16.1","19.0","    1",,,,,,,,,
"USW00014733","2020-03-24","5.82",,"39","44","37",,"  100","   70","14.1","17.0",,,,,,,,,,
"USW00014733","2020-03-25","6.93",,"43","56","34",,"  100","   90","14.1","18.1",,,,,,,,,,
"USW00014733","2020-03-26","12.53",,"49","62","39",,"  250","  230","28.0","40.0","    1",,,,,,,,,
"USW00014733","2020-03-27","6.71",,"45","55","39",,"   20","   20","13.0","16.1",,,,,,,,,,
"USW00014733","2020-03-28","8.50",,"46","51","41",,"  110","   70","14.1","19.0","    1",,,,,,,,,
"USW00014733","2020-03-29","15.66",,"55","74","46",,"  220","  220","48.1","68.0","    1",,"    1",,,,,,,
"USW00014733","2020-03-30","15.88",,"44","49","40",,"  230","  230","30.0","36.9","    1",,,,,,,,,
"USW00014733","2020-03-31","8.28",,"42","47","40",,"   60","   60","18.1","21.9","    1",,,,,,,,,
"USW00014733","2020-04-01","9.40",,"42","50","34",,"  340","   30","17.0","21.9",,,,,,,,,,
"USW00014733","2020-04-02","10.74",,"44","56","37",,"  250","  290","21.9","28.0",,,,,,,,,,
"USW00014733","2020-04-03","8.05",,"42","47","37",,"  330","  320","14.1","19.0","    1",,,,,,,"    1",,
"USW00014733","2020-04-04","3.80",,"46","57","41",,"  300","  290","10.1","14.1","    1",,,,,,,,,
"USW00014733","2020-04-05","7.83",,"47","53","37",,"  260","  270","14.1","18.1",,,,,,,,,,
"USW00014733","2020-04-06","6.26",,"42","52","31",,"  210","  220","15.0","18.1","    1","    1",,,,,,,,
"USW00014733","2020-04-07","5.14",,"50","64","40",,"  350","  350","23.9","32.0","    1",,"    1",,,,,,,
"USW00014733","2020-04-08","9.62",,"47","51","41",,"  230","  240","21.9","29.1","    1",,,,,,,,,
"USW00014733","2020-04-09","12.97",,"42","47","33",,"  330","  330","30.0","38.9","    1",,,,"    1",,,,,
"USW00014733","2020-04-10","17.00",,"37","43","33",,"  280","  290","28.0","38.0","    1",,,,,,,,,
"USW00014733","2020-04-11","12.08",,"37","44","31",,"  220","  240","23.9","30.0",,,,,,,,,,
"USW00014733","2020-04-12","8.50",,"47","66","37",,"  190","  190","19.9","23.9",,,,,,,,,,
"USW00014733","2020-04-13","19.69",,"56","64","41",,"  240","  240","38.0","55.9","    1",,,,,,,,,
"USW00014733","2020-04-14","14.76",,"40","42","33",,"  250","  240","31.1","40.9",,,,,,,,,,
"USW00014733","2020-04-15","10.96",,"35","41","29",,"  220","  220","29.1","38.0","    1",,,,,,,"    1",,
"USW00014733","2020-04-16","11.18",,"31","37","25",,"  250","  240","30.0","38.9","    1",,,,,,,"    1",,
"USW00014733","2020-04-17","7.16",,"35","40","30",,"  190","  240","16.1","19.9","    1",,,,,,,,,
"USW00014733","2020-04-18","11.63",,"37","44","32",,"  240","  240","23.0","30.0",,,,,,,,,,
"USW00014733","2020-04-19","14.76",,"44","52","37",,"  240","  240","30.0","38.9","    1",,,,,,,,,
"USW00014733","2020-04-20","5.82",,"39","49","28",,"  150","  150","14.1","19.9",,,,,,,,,,
"USW00014733","2020-04-21","19.69",,"40","50","31",,"  220","  240","36.0","47.0","    1",,,,"    1",,,"    1",,
"USW00014733","2020-04-22","14.54",,"33","39","28",,"  240","  230","29.1","40.0","    1",,,,,,,,,
"USW00014733","2020-04-23","11.63",,"35","39","32",,"   60","   50","16.1","19.9",,,,,,,,,,
"USW00014733","2020-04-24","9.62",,"42","52","37",,"   20","   20","17.0","21.0",,,,,,,,,,
"USW00014733","2020-04-25","9.62",,"46","61","35",,"   40","   30","19.9","25.1",,,,,,,,,,
"USW00014733","2020-04-26","13.65",,"46","47","41",,"   50","   50","23.9","35.1","    1",,,,,,,,,
"USW00014733","2020-04-27","8.50",,"46","57","41",,"  250","  240","21.0","25.1",,,,,,,,,,
